"id_proc_compra","processo_sipac","id_material","denominacao","id_item_proc_compra","valor_pre_compra","quantidade","qtd_recebida","id_situacao","situacao"
4867,"23076.51121/2022-7",8997,"SUPORTE-PARA PISO PARA EXTINTOR TIPO CIRCULAR TRIPÉ, COM BORRACHA NO ACABAMENTO DA BASE E HASTE DE SINALIZAÇÃO. CAPACIDADE DE SUPORTE DE ACORDO COM EXTINTORES DOS TIPOS PQS (DE 4KG, 6KG E DE 8KG), CO2 (DE 6KG) E H2O (DE 10 L). CAMPUS CAV.",20872,47.34,80.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",5148,MÁQUINA ENCADERNADORA COM SISTEMA ESPIRAL  MÍNIMO DE 20 FOLHAS/VEZ,28451,815.29,17.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",17979,PERMANGANATO DE POTÁSSIO [COTA ME/EPP],25205,53.26,200.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",14648,PERMANGANATO DE POTÁSSIO  CAMPUS CAA,25206,1.00,1.00,0.00,1,LICITADO
5029,"23076.78570/2022-61",15142,"17 TAPETE SANITIZANTE [COTA ME/EPP]",22541,132.83,208.00,0.00,1,LICITADO
5029,"23076.78570/2022-61",15114,"18 TERMÔMETRO CLÍNICO, DIGITAL, INFRAVERMELHO",22540,139.33,160.00,0.00,1,LICITADO
5029,"23076.78570/2022-61",4984,"19 ALCOOL ETÍLICO 70%",22539,9.98,6000.00,0.00,1,LICITADO
5029,"23076.78570/2022-61",15091,"20 ALCOOL ETÍLICO 70% 100 ML",22538,3.09,2500.00,0.00,1,LICITADO
5029,"23076.78570/2022-61",15092,"21 ALCOOL ISOPROPÍLICO 70%",22537,20.06,2100.00,0.00,1,LICITADO
5029,"23076.78570/2022-61",6092,"22 OCULOS DE PROTEÇÃO LENTES TRANSPARENTE",22536,6.03,500.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",8083,PERÓXIDO DE HIDROGÊNIO (PUREZA MÍNIMA TEOR MÍNIMO DE 30% REAGENTE P.A.),25207,29.28,29.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",14291,PERÓXIDO DE HIDROGÊNIO (PUREZA MÍNIMA TEOR MÍNIMO DE 30% REAGENTE P.A.) - CAMPUS CAV,25208,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",14651,PERÓXIDO DE HIDROGÊNIO (PUREZA MÍNIMA TEOR MÍNIMO DE 30% REAGENTE P.A.)  CAMPUS CAA,25209,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",8026,PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA),25210,83.25,7.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",14290,PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA) - CAMPUS CAV,25211,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",8027,PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA) CONCENTRAÇÃO 40 VOLUMES,25212,11.75,5.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",14650,PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA) CONCENTRAÇÃO 40 VOLUMES  CAMPUS CAA,25213,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",14649,PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA)  CAMPUS CAA,25214,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",11647,"PETROLATO, ASPECTO FÍSICO LÍQUIDO, TIPO LAXATIVO, USO ORAL",25215,1.00,3.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",8030,POLIETILENOGLICOL (MACROGOL),25216,90.98,9.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",15650,POLIETILENOGLICOL (MACROGOL) - CAMPUS CAA,25217,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",8031,PROLINA,25218,1.61,601.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",6588,QUEROSENE,25219,11.42,4.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",15651,QUEROSENE - CAMPUS CAA,25220,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",8032,REAGENTE ANALÍTICO,25221,325.50,3.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",11691,"REAGENTE PARA DIAGNÓSTICO CLÍNICO, CONJUNTO COMPLETO PARA AUTOMAÇÃO, QUANTITATIVO DE CREATININA, COLORIMÉTRICO DE PONTO FINAL, TESTE - FRASCO 500ML",25222,1.00,3.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",15652,"REAGENTE PARA DIAGNÓSTICO CLÍNICO, CONJUNTO COMPLETO PARA AUTOMAÇÃO, QUANTITATIVO DE CREATININA, COLORIMÉTRICO DE PONTO FINAL, TESTE - FRASCO 500ML - CAMPUS CAA",25223,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",11692,"REAGENTE PARA DIAGNÓSTICO CLÍNICO, REAGENTE DE KOVACS, LÍQUIDO - FRASCO 100 ML",25224,1.00,9.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",11644,"RESORCINOL (BENZENO-1,3-DIOL), ASPECTO FÍSICO PÓ BRANCO, CRISTALINO, ODOR CARACTERÍSTICO, FÓRMULA QUÍMICA C6H6O2, PESO MOLECULAR 110,11, TEOR DE PUREZA PUREZA MÍNIMA DE 99%, CARACTERÍSTICA ADICIONAL REAGENTE P/ HPLC, NÚMERO DE REFERÊNCIA QUÍMICA CAS 108-46-3",25225,1.00,511.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",11645,"ROSA BENGALA, CONCENTRAÇÃO 1%, FORMA FARMACÊUTICA SOLUÇÃO OFTÁLMICA",25226,1.00,5.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",15653,"ROSA BENGALA, CONCENTRAÇÃO 1%, FORMA FARMACÊUTICA SOLUÇÃO OFTÁLMICA - CAMPUS CAA",25227,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",15711,"ROSA BENGALA, CONCENTRAÇÃO 1%, FORMA FARMACÊUTICA SOLUÇÃO OFTÁLMICA - CAMPUS CAV",25228,1.00,1.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",8033,SACAROSE,25229,27.33,8.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",8034,SACAROSE (EM GRAMA),25230,0.03,501.00,0.00,1,LICITADO
5266,"23076.99370/2022-91",14293,SACAROSE (EM GRAMA) - CAMPUS CAV,25231,1.00,1.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",4986,"ÁCIDO PERACÉTICO 0,2% SOLUÇÃO AQUOSA",13538,36.03,115.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",8652,"ÁCIDO PERACÉTICO 0,2%, SOLUÇÃO AQUOSA (CAA)",13539,36.03,400.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",13571,"ÁCIDO PERACÉTICO, MÍNIMO DE 0,2%, SOLUÇÃO AQUOSA - CAV",13540,36.03,5.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",4984,"19 ALCOOL ETÍLICO 70%",13541,4.98,3733.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",8653,ÁLCOOL ETÍLICO 70% (CAA),13542,4.98,400.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",8654,ÁLCOOL ETÍLICO 70% - CAMPUS CAV,13543,4.98,580.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",9044,"EXTINTOR DE INCÊNDIO  TIPO GÁS CARBÔNICO (CO2), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE DE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",20891,440.00,20.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8985,"EXTINTOR DE INCÊNDIO  TIPO GÁS CARBÔNICO (CO2), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE DE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",20890,440.00,20.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",5394,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 04 KG . CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",20889,146.25,30.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",9057,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 04 KG . CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",20888,146.25,15.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8992,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 04 KG . CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",20887,146.25,15.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8968,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 06 KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",20886,216.58,40.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",4979,"CLOREXIDINA DIGLUCONATO, 2%, DEGERMANTE (CAA)",13547,19.87,400.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",13575,"CLOREXIDINA DIGLUCONATO, 2%, DEGERMANTE - CAMPUS CAV",13548,19.87,12.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",9058,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 06 KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",20885,216.58,20.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8993,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) , TIPO PORTÁTIL, CLASSES A B C CAPACIDADE DE 06 KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",20884,216.58,20.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8965,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",20896,156.79,40.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",9055,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",20897,156.79,20.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8991,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS) TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 6KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",20898,156.79,20.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",5393,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 4KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",20899,168.00,30.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",9053,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 4KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",20900,168.00,15.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8989,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADE 4KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",20901,168.00,15.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",10779,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADEDE 8KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010.",20902,446.63,30.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",10780,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADEDE 8KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAA.",20903,446.63,15.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",10781,"EXTINTOR DE INCÊNDIO  TIPO PÓ QUÍMICO SECO (PQS), TIPO PORTÁTIL, CLASSES B E C, CAPACIDADEDE 8KG. CERTIFICADO PELO INMETRO, CONFORME PORTARIA Nº 486 DE 08/12/2010. CAMPUS CAV.",20904,446.63,15.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8975,"FITA PARA DEMARCAÇÃO - VERMELHA, NO PISO ABAIXO DO EXTINTOR, NUMA ÁREA DE 1,00 MX 1,00M, DE POLIPROPILENO(PP), MONO FACE, LARGURA 50 MM, EM VINIL, COM 30 METROS.",20905,50.24,84.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8973,"SINALIZAÇÃO - CÍRCULO OU SETA INDICATIVO DE CO2  COR INTERNA: AMARELA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2.",20883,12.64,300.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",13585,IODOPOVIDONA (PVPI) 10% ALCOÓLICA - CAMPUS CAV,13531,20.47,1.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",9065,"SINALIZAÇÃO - CÍRCULO OU SETA INDICATIVO DE CO2  COR INTERNA: AMARELA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAA.",20882,12.64,80.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8999,"SINALIZAÇÃO - CÍRCULO OU SETA INDICATIVO DE CO2  COR INTERNA: AMARELA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAV.",20881,12.64,80.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8974,"SINALIZAÇÃO - CÍRCULO OU SETA INDICATIVO DE PQS  COR INTERNA: AZUL COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2.",20880,12.64,300.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",9066,"SINALIZAÇÃO -CÍRCULO OU SETA INDICATIVO DE PQS  COR INTERNA: AZUL COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAA.",20879,12.64,80.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",9001,"SINALIZAÇÃO -CÍRCULO OU SETA INDICATIVO DE PQS  COR INTERNA: AZUL COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA. DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAV.",20878,12.64,80.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",8655,"CLOREXIDINA 0,5% ALCOÓLICA",13544,9.98,133.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",13574,"CLOREXIDINA 0,5% ALCOÓLICA (CAA)",13545,9.98,400.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",8656,"CLOREXIDINA DIGLUCONATO, 2%, DEGERMANTE",13546,19.87,762.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",4980,"CLOREXIDINA DIGLUCONATO, 4%, DEGERMANTE",13549,19.67,450.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",8657,"CLOREXIDINA DIGLUCONATO, 4%, DEGERMANTE (CAA)",13537,19.67,400.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",4985,FORMALDEÍDO (FORMOL) 37 A 40%,13536,12.51,503.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",6581,FORMALDEÍDO (FORMOL) 37 A 40% (CAA),13535,12.51,400.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",8971,"SINALIZAÇÃO-CÍRCULO OU SETA INDICATIVO DE H2O  COR INTERNA: BRANCA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA.DIMENSÕES MÍNIMAS DE 0,070 M2.",20877,12.64,200.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",8661,FORMALDEÍDO (FORMOL) 37 A 40% - CAMPUS CAV,13534,12.51,530.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",4981,IODOPOVIDONA (PVPI) 10% ALCOÓLICA,13533,20.47,305.00,0.00,1,LICITADO
2997,"23076.58594/2019-88",8662,IODOPOVIDONA (PVPI) 10% ALCOÓLICA (CAA),13532,20.47,400.00,0.00,1,LICITADO
4867,"23076.51121/2022-7",9063,"SINALIZAÇÃO-CÍRCULO OU SETA INDICATIVO DE H2O  COR INTERNA: BRANCA COM INDICAÇÃO DO FONE DO CORPO DE BOMBEIROS E COR EXTERNA: VERMELHA.DIMENSÕES MÍNIMAS DE 0,070 M2. CAMPUS CAA.",20876,12.64,80.00,0.00,1,LICITADO
5001,"23076.74126/2022-60",4960,MARAVALHA,22342,9.28,34560.00,0.00,1,LICITADO
5001,"23076.74126/2022-60",4961,RAÇÃO PARA RATOS E CAMUNDONGOS,22339,16.15,27486.00,0.00,1,LICITADO
5001,"23076.74126/2022-60",13756,RAÇÃO PARA RATOS E CAMUNDONGOS [COTA ME/EPP],22338,16.15,3054.00,0.00,1,LICITADO
5001,"23076.74126/2022-60",13750,RAÇÃO PARA RATOS E CAMUNDONGOS - CAV,22337,16.15,2700.00,0.00,1,LICITADO
5693,"23076.116122/2022-98",13182,AR CONDICIONADO DE JANELA 12.000 BTUS - CAMPUS CAV,26566,4489.77,4.00,0.00,1,LICITADO
5693,"23076.116122/2022-98",13189,AR CONDICIONADO DE JANELA 18.000 BTUS - CAMPUS CAV,26571,3907.00,2.00,0.00,1,LICITADO
5579,"23076.112013/2022-73",13189,AR CONDICIONADO DE JANELA 18.000 BTUS - CAMPUS CAV,26298,3907.00,2.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",13437,VENTILADOR DE COLUNA - HÉLICE COM DIÂMETRO MÍNIMO DE 40 CM - CAV,28456,226.50,15.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",5152,VENTILADOR DE COLUNA - HÉLICE COM DIÂMETRO MÍNIMO DE 40 CM,28455,226.50,101.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",5140,ESCADA  ESCADA RESIDENCIAL COM 05 (CINCO) DEGRAUS,28444,272.40,58.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",13429,ESCADA  ESCADA RESIDENCIAL COM 03 (TRÊS) DEGRAUS - CAMPUS CAV,28443,172.25,3.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",5139,ESCADA  ESCADA RESIDENCIAL COM 03 (TRÊS) DEGRAUS,28442,172.25,25.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",13428,DESUMIDIFICADOR DE AR - DESUMIDIFICADOR DE AMBIENTE - CAMPUS CAV,28441,3084.20,25.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",15203,DESUMIDIFICADOR DE AMBIENTE [COTA ME/EPP],28463,3084.20,6.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",5138,DESUMIDIFICADOR DE AMBIENTE,28440,3084.20,58.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",13426,CLIMATIZADOR - VENTILAR E UMIDIFICAR - CAMPUS CAV,28439,1047.60,4.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",5136,CLIMATIZADOR - VENTILAR E UMIDIFICAR,28438,1047.60,20.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",13423,CAVALETE FLIP CHART  TIPO TRIPÉ - CAA,28437,752.44,3.00,0.00,1,LICITADO
5197,"23076.94973/2022-82",13189,AR CONDICIONADO DE JANELA 18.000 BTUS - CAMPUS CAV,24526,3907.00,2.00,0.00,1,LICITADO
5197,"23076.94973/2022-82",13182,AR CONDICIONADO DE JANELA 12.000 BTUS - CAMPUS CAV,24521,4489.77,4.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",10001,"AVENTAL HOSPITALAR, CAPOTE CIRÚRGICO, POLIPROPILENO, ÚNICO, CERCA DE 50 G/CM2, COM COR, MANGA LONGA, ESTÉRIL, USO ÚNICO",23966,14.42,17560.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",17882,"AVENTAL HOSPITALAR, CAPOTE CIRÚRGICO, POLIPROPILENO, ÚNICO, CERCA DE 50 G/CM2, COM COR, MANGA LONGA, ESTÉRIL, USO ÚNICO [COTA ME/EPP]",23965,14.42,1951.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",13957,"SERINGA, POLIPROPILENO, 5 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, C/ AGULHA 22 G X 1"", C/ SISTEMA SEGURANÇA SEGUNDO NR/32, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL - CAMPOS CAV",23904,1.66,1131.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",13565,"SERINGA, POLIPROPILENO, 5 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, C/ AGULHA 22 G X 1"", C/ SISTEMA SEGURANÇA SEGUNDO NR/32, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL - CAA",23905,1.66,1001.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",13424,CAVALETE FLIP CHART - TIPO TRIPÉ - CAMPUS CAV,28435,752.44,19.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",5132,CARRINHO PARA TRANSPORTE,28429,1640.39,36.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",13414,CAFETEIRA ELÉTRICA JARRA DE VIDRO - CAMPUS CAV,28428,264.12,3.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",13413,CAFETEIRA ELÉTRICA JARRA DE VIDRO - CAA,28427,264.12,14.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",5131,CAFETEIRA ELÉTRICA JARRA DE VIDRO,28426,264.12,118.00,0.00,1,LICITADO
5974,"23076.8095/2023-34",13397,"BEBEDOURO GELÁGUA, GARRAFÃO 20 LITROS, TIPO COLUNA VERTICAL - CAMPUS CAV",28420,908.33,9.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",10065,"SERINGA, POLIPROPILENO, 5 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, C/ AGULHA 22 G X 1"", C/ SISTEMA SEGURANÇA SEGUNDO NR/32, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",23906,1.66,1746.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",13956,"SERINGA, POLIPROPILENO, 3 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL - CAMPUS CAV",23907,1.66,401.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",13564,"SERINGA, POLIPROPILENO, 3 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL - CAA",23908,1.66,1001.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",10064,"SERINGA, POLIPROPILENO, 3 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",23909,1.66,686.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",13955,"SERINGA, POLIPROPILENO, 20 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL - CAMPUS CAV",23910,1.66,131.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",10063,"SERINGA, POLIPROPILENO, 20 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",23911,1.66,571.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",13560,"SERINGA, POLIPROPILENO, 20 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, C/ AGULHA 21 G X 1"", C/ SISTEMA SEGURANÇA SEGUNDO NR/32, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL - CAMPUS CAV",23912,1.66,521.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",13561,"SERINGA, POLIPROPILENO, 20 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, C/ AGULHA 21 G X 1"", C/ SISTEMA SEGURANÇA SEGUNDO NR/32, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL - CAA",23913,1.66,1001.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",10062,"SERINGA, POLIPROPILENO, 20 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, C/ AGULHA 21 G X 1"", C/ SISTEMA SEGURANÇA SEGUNDO NR/32, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",23914,1.66,1161.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",13558,"SERINGA, POLIPROPILENO, 10 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL - CAMPUS CAV",23915,1.66,441.00,0.00,1,LICITADO
5105,"23076.86641/2022-6",10061,"SERINGA, POLIPROPILENO, 10 ML, BICO CENTRAL LUER LOCK OU SLIP, ÊMBOLO DE BORRACHA, GRADUADA, NUMERADA, ESTÉRIL, DESCARTÁVEL, EMBALAGEM INDIVIDUAL",23916,1.66,216.00,0.00,1,LICITADO
